endpoint,message,data.contractID,data.symbol,data.expiration,data.strike,data.type,data.last,data.mark,data.bid,data.bid_size,data.ask,data.ask_size,data.volume,data.open_interest,data.date,data.implied_volatility,data.delta,data.gamma,data.theta,data.vega,data.rho
Historical Options,success,ET241025P00010500,ET,10/25/2024,10.5,put,0,0.01,0,0,0.75,319,0,0,9/20/2024,0.62348,-0.00898,0.00775,-0.00388,0.00122,-0.00015
Historical Options,success,ET241025C00011000,ET,10/25/2024,11,call,0,5.45,3.6,40,7.3,1,0,0,9/20/2024,0.99816,0.92248,0.02899,-0.04249,0.00728,0.0091
Historical Options,success,ET241025P00011000,ET,10/25/2024,11,put,0,0.01,0,0,0.75,324,0,0,9/20/2024,0.56387,-0.00988,0.00932,-0.00381,0.00132,-0.00016
Historical Options,success,ET241025C00011500,ET,10/25/2024,11.5,call,0,5.35,3.9,68,6.8,1,0,0,9/20/2024,1.31294,0.85486,0.03463,-0.08243,0.01144,0.00815
Historical Options,success,ET241025P00011500,ET,10/25/2024,11.5,put,0,0.01,0,0,0.75,308,0,0,9/20/2024,0.50656,-0.01094,0.01134,-0.00373,0.00145,-0.00018
Historical Options,success,ET241025C00012000,ET,10/25/2024,12,call,0,4.54,2.79,40,6.3,1,0,0,9/20/2024,0.91768,0.88771,0.04145,-0.05056,0.00957,0.00944
Historical Options,success,ET241025P00012000,ET,10/25/2024,12,put,0,0.01,0,0,0.75,374,0,0,9/20/2024,0.45122,-0.0122,0.014,-0.00364,0.00159,-0.0002
Historical Options,success,ET241025C00012500,ET,10/25/2024,12.5,call,3.9,4.25,2.71,40,5.8,1,0,1,9/20/2024,1.01173,0.84111,0.04772,-0.06863,0.01215,0.00899
Historical Options,success,ET241025P00012500,ET,10/25/2024,12.5,put,0,0.01,0,0,0.75,315,0,1,9/20/2024,0.39757,-0.01372,0.01758,-0.00353,0.00176,-0.00022
Historical Options,success,ET241025C00013000,ET,10/25/2024,13,call,0,3.81,2.32,40,5.3,1,0,0,9/20/2024,0.95594,0.81781,0.05513,-0.07067,0.01326,0.00905
Historical Options,success,ET241025P00013000,ET,10/25/2024,13,put,0.04,0.01,0,0,0.24,265,9,0,9/20/2024,0.34543,-0.01562,0.02262,-0.00342,0.00197,-0.00025
Historical Options,success,ET241025C00013500,ET,10/25/2024,13.5,call,0,3.46,2.12,40,4.8,1,0,0,9/20/2024,0.95746,0.78195,0.06133,-0.07822,0.01478,0.00883
Historical Options,success,ET241025P00013500,ET,10/25/2024,13.5,put,0,0.01,0,0,0.75,275,0,0,9/20/2024,0.29467,-0.01811,0.0301,-0.00328,0.00223,-0.00029
Historical Options,success,ET241025C00014000,ET,10/25/2024,14,call,0,3,1.66,40,4.35,1,0,0,9/20/2024,0.87591,0.75515,0.07152,-0.07646,0.01576,0.00885
Historical Options,success,ET241025P00014000,ET,10/25/2024,14,put,0,0.01,0,0,0.58,87,0,0,9/20/2024,0.24467,-0.02141,0.0418,-0.00311,0.00257,-0.00034
Historical Options,success,ET241025C00014500,ET,10/25/2024,14.5,call,1.6,2.09,1.6,52,2.59,20,0,405,9/20/2024,0.50763,0.79199,0.11254,-0.04324,0.01438,0.0103
Historical Options,success,ET241025P00014500,ET,10/25/2024,14.5,put,0,0.01,0,0,0.96,103,0,21,9/20/2024,0.19544,-0.02627,0.06214,-0.0029,0.00306,-0.00042
Historical Options,success,ET241025C00015000,ET,10/25/2024,15,call,1.3,1.33,0.75,20,1.92,1,0,82,9/20/2024,0.22105,0.88994,0.16963,-0.0172,0.00944,0.01255
Historical Options,success,ET241025P00015000,ET,10/25/2024,15,put,0.04,0.05,0.02,25,0.08,3,3,45,9/20/2024,0.20931,-0.09831,0.16507,-0.0087,0.00869,-0.00158
Historical Options,success,ET241025C00015500,ET,10/25/2024,15.5,call,0.84,0.96,0.83,5,1.09,16,3,157,9/20/2024,0.24498,0.75214,0.25739,-0.02569,0.01587,0.01076
Historical Options,success,ET241025P00015500,ET,10/25/2024,15.5,put,0,0.19,0.04,111,0.35,29,0,133,9/20/2024,0.24605,-0.24869,0.25674,-0.01836,0.0159,-0.00405
Historical Options,success,ET241025C00016000,ET,10/25/2024,16,call,0.45,0.44,0.41,111,0.48,10,156,441,9/20/2024,0.14224,0.65881,0.5142,-0.01859,0.01841,0.00981
Historical Options,success,ET241025P00016000,ET,10/25/2024,16,put,0.22,0.12,0.01,72,0.22,1,1,87,9/20/2024,0.11678,-0.31218,0.60404,-0.00831,0.01775,-0.00496
Historical Options,success,ET241025C00016500,ET,10/25/2024,16.5,call,0.2,0.18,0.15,113,0.21,10,87,1909,9/20/2024,0.13782,0.38205,0.55163,-0.01665,0.01913,0.00576
Historical Options,success,ET241025P00016500,ET,10/25/2024,16.5,put,0,0.81,0.18,20,1.45,10,0,11,9/20/2024,0.34376,-0.53015,0.23068,-0.03123,0.01996,-0.00901
Historical Options,success,ET241025C00017000,ET,10/25/2024,17,call,0.08,0.04,0.01,77,0.07,4,1,248,9/20/2024,0.12334,0.13099,0.34371,-0.00787,0.01067,0.002
Historical Options,success,ET241025P00017000,ET,10/25/2024,17,put,0,1.53,0.1,20,2.95,1,0,0,9/20/2024,0.55458,-0.56665,0.14139,-0.05189,0.01973,-0.01027
Historical Options,success,ET241025C00017500,ET,10/25/2024,17.5,call,0.02,0.07,0.01,20,0.12,16,9,178,9/20/2024,0.20763,0.13646,0.20999,-0.01291,0.01097,0.00205
Historical Options,success,ET241025P00017500,ET,10/25/2024,17.5,put,0,1.75,0.79,105,2.71,18,0,10,9/20/2024,0.49543,-0.65404,0.1484,-0.04183,0.0185,-0.01184
Historical Options,success,ET241025C00018000,ET,10/25/2024,18,call,0.03,0.02,0.01,12,0.03,20,6,60,9/20/2024,0.19437,0.05015,0.10602,-0.00564,0.00519,0.00076
Historical Options,success,ET241025P00018000,ET,10/25/2024,18,put,0,2.51,1.12,40,3.9,1,0,0,9/20/2024,0.71265,-0.63537,0.1051,-0.06386,0.01885,-0.01228
Historical Options,success,ET241025C00018500,ET,10/25/2024,18.5,call,0.19,0.08,0.01,21,0.15,94,0,17,9/20/2024,0.32104,0.10765,0.11496,-0.01635,0.00929,0.0016
Historical Options,success,ET241025P00018500,ET,10/25/2024,18.5,put,0,2.98,1.55,40,4.4,11,0,0,9/20/2024,0.77012,-0.66204,0.09462,-0.06702,0.01834,-0.01314
Historical Options,success,ET241025C00019000,ET,10/25/2024,19,call,0.02,0.01,0,0,0.02,1,34,214,9/20/2024,0.24467,0.02247,0.04353,-0.00359,0.00268,0.00034
Historical Options,success,ET241025P00019000,ET,10/25/2024,19,put,0,3.49,2.07,40,4.9,1,0,0,9/20/2024,0.84405,-0.6778,0.0847,-0.07219,0.01799,-0.01388
Historical Options,success,ET241025C00019500,ET,10/25/2024,19.5,call,0.01,0.01,0,0,0.2,70,15,86,9/20/2024,0.27851,0.02004,0.03472,-0.00369,0.00243,0.0003
Historical Options,success,ET241025P00019500,ET,10/25/2024,19.5,put,0,4.08,2.76,65,5.4,11,0,0,9/20/2024,0.95883,-0.67738,0.0746,-0.08273,0.018,-0.01443
Historical Options,success,ET241025C00020000,ET,10/25/2024,20,call,0.08,0.01,0,0,0.08,175,1,40,9/20/2024,0.31098,0.01822,0.02867,-0.00378,0.00224,0.00027
Historical Options,success,ET241025P00020000,ET,10/25/2024,20,put,0,4.29,2.69,40,5.9,11,0,0,9/20/2024,0.84999,-0.7426,0.07568,-0.06386,0.01619,-0.01565
Historical Options,success,ET241025C00020500,ET,10/25/2024,20.5,call,0,0.01,0,0,0.75,267,0,0,9/20/2024,0.34208,0.01676,0.02428,-0.00385,0.00209,0.00025
Historical Options,success,ET241025P00020500,ET,10/25/2024,20.5,put,0,4.62,2.85,40,6.4,11,0,0,9/20/2024,0.79298,-0.79305,0.07183,-0.05083,0.01433,-0.01675
Historical Options,success,ET241025C00021000,ET,10/25/2024,21,call,0,0.01,0,0,0.75,600,0,0,9/20/2024,0.37211,0.01561,0.02099,-0.00393,0.00197,0.00023
Historical Options,success,ET241025P00021000,ET,10/25/2024,21,put,0,5.1,3.3,40,6.9,11,0,0,9/20/2024,0.82911,-0.80631,0.06602,-0.05078,0.01377,-0.01742
Historical Options,success,ET241025C00021500,ET,10/25/2024,21.5,call,0,0.01,0,0,0.75,504,0,0,9/20/2024,0.40092,0.01461,0.01841,-0.00399,0.00186,0.00022
Historical Options,success,ET241025P00021500,ET,10/25/2024,21.5,put,0,5.83,4.25,63,7.4,1,0,0,9/20/2024,1.0349,-0.76069,0.05979,-0.07525,0.01557,-0.01741
Historical Options,success,ET241025C00022500,ET,10/25/2024,22.5,call,0,0.01,0,0,0.75,288,0,0,9/20/2024,0.45595,0.0131,0.01473,-0.00412,0.00169,0.00019
Historical Options,success,ET241025P00022500,ET,10/25/2024,22.5,put,0,6.78,5.15,61,8.4,11,0,0,9/20/2024,1.0974,-0.78323,0.05333,-0.07487,0.01473,-0.01867
Historical Options,success,ET241025C00025000,ET,10/25/2024,25,call,0,0.01,0,0,0.75,183,0,0,9/20/2024,0.57942,0.01065,0.00969,-0.00435,0.00141,0.00016
Historical Options,success,ET241025P00025000,ET,10/25/2024,25,put,0,9.12,7.35,40,10.9,11,0,0,9/20/2024,1.18566,-0.83781,0.04127,-0.06517,0.01231,-0.02176
Historical Options,success,ET241025C00030000,ET,10/25/2024,30,call,0,0.01,0,0,0.75,679,0,0,9/20/2024,0.78384,0.00824,0.00572,-0.00467,0.00113,0.00012
Historical Options,success,ET241025P00030000,ET,10/25/2024,30,put,0,14.12,12.3,40,15.95,10,0,0,9/20/2024,1.51598,-0.85724,0.02966,-0.07591,0.01131,-0.02686
Historical Options,success,ET241101C00005000,ET,11/1/2024,5,call,0,11.35,9.5,40,13.2,1,0,0,9/20/2024,2.096,0.97814,0.00453,-0.0283,0.00287,0.00517
Historical Options,success,ET241101P00005000,ET,11/1/2024,5,put,0,0.01,0,0,0.22,25,0,0,9/20/2024,1.4233,-0.0036,0.00138,-0.00363,0.00059,-0.00008
Historical Options,success,ET241101C00007000,ET,11/1/2024,7,call,0,9.65,8.05,40,11.25,1,0,0,9/20/2024,2.08853,0.939,0.01051,-0.06286,0.00663,0.0064
Historical Options,success,ET241101P00007000,ET,11/1/2024,7,put,0,0.01,0,0,0.75,347,0,0,9/20/2024,1.03703,-0.00498,0.00253,-0.00353,0.00079,-0.0001
Historical Options,success,ET241101C00008000,ET,11/1/2024,8,call,0,8.3,6.4,40,10.2,1,0,0,9/20/2024,1.13886,0.97902,0.00806,-0.01736,0.00277,0.0087
Historical Options,success,ET241101P00008000,ET,11/1/2024,8,put,0,0.01,0,0,0.75,309,0,0,9/20/2024,0.88399,-0.00584,0.00342,-0.00346,0.00091,-0.00012
Historical Options,success,ET241101C00009000,ET,11/1/2024,9,call,0,7.35,5.5,40,9.2,1,0,0,9/20/2024,1.08795,0.96346,0.01339,-0.02478,0.0044,0.0095
Historical Options,success,ET241101P00009000,ET,11/1/2024,9,put,0,0.01,0,0,0.75,315,0,0,9/20/2024,0.74878,-0.00689,0.00467,-0.00338,0.00106,-0.00014
Historical Options,success,ET241101C00010000,ET,11/1/2024,10,call,0,6.42,4.6,66,8.25,10,0,0,9/20/2024,1.03398,0.9414,0.02058,-0.03314,0.00643,0.01016
Historical Options,success,ET241101P00010000,ET,11/1/2024,10,put,0,0.01,0,0,0.75,242,0,0,9/20/2024,0.62698,-0.00818,0.00649,-0.00328,0.00123,-0.00016
Historical Options,success,ET241101C00010500,ET,11/1/2024,10.5,call,0,5.9,4,43,7.8,10,0,0,9/20/2024,0.91478,0.94185,0.02312,-0.02991,0.00639,0.01077
Historical Options,success,ET241101P00010500,ET,11/1/2024,10.5,put,0,0.01,0,0,0.75,699,0,0,9/20/2024,0.57028,-0.00896,0.00773,-0.00322,0.00133,-0.00018
Historical Options,success,ET241101C00011000,ET,11/1/2024,11,call,0,5.4,3.5,40,7.3,1,0,0,9/20/2024,0.8314,0.93741,0.02695,-0.02917,0.00677,0.01126
Historical Options,success,ET241101P00011000,ET,11/1/2024,11,put,0,0.01,0,0,0.75,296,0,0,9/20/2024,0.51586,-0.00986,0.00929,-0.00316,0.00145,-0.0002
Historical Options,success,ET241101C00011500,ET,11/1/2024,11.5,call,0,4.9,3,44,6.8,1,0,0,9/20/2024,0.75152,0.93234,0.03167,-0.0284,0.00719,0.01174
Historical Options,success,ET241101P00011500,ET,11/1/2024,11.5,put,0,0.01,0,0,0.75,269,0,0,9/20/2024,0.46342,-0.0109,0.01128,-0.00309,0.00158,-0.00021
Historical Options,success,ET241101C00012000,ET,11/1/2024,12,call,0,4.55,2.81,40,6.3,1,0,0,9/20/2024,0.83856,0.88816,0.04129,-0.04285,0.01046,0.01132
Historical Options,success,ET241101P00012000,ET,11/1/2024,12,put,0,0.01,0,0,0.75,306,0,0,9/20/2024,0.41296,-0.01216,0.01392,-0.00302,0.00174,-0.00024
Historical Options,success,ET241101C00012500,ET,11/1/2024,12.5,call,0,3.75,1.9,40,5.6,1,0,0,9/20/2024,0.08525,1,0,-0.006,0,0.0143
Historical Options,success,ET241101P00012500,ET,11/1/2024,12.5,put,0,0.01,0,0,0.75,717,0,0,9/20/2024,0.36403,-0.01368,0.01748,-0.00293,0.00192,-0.00027
Historical Options,success,ET241101C00013000,ET,11/1/2024,13,call,0,3.78,2.41,40,5.15,1,0,0,9/20/2024,0.84573,0.82379,0.05571,-0.05691,0.01423,0.01101
Historical Options,success,ET241101P00013000,ET,11/1/2024,13,put,0,0.01,0,0,1,574,0,0,9/20/2024,0.31647,-0.01557,0.02248,-0.00283,0.00215,-0.0003
Historical Options,success,ET241101C00013500,ET,11/1/2024,13.5,call,0,3.37,2.09,40,4.65,6,0,0,9/20/2024,0.81204,0.79383,0.06389,-0.05986,0.01567,0.01092
Historical Options,success,ET241101P00013500,ET,11/1/2024,13.5,put,0,0.01,0,0,0.84,472,0,0,9/20/2024,0.27013,-0.01803,0.02987,-0.00271,0.00244,-0.00035
Historical Options,success,ET241101C00014000,ET,11/1/2024,14,call,0,2.34,0.38,10,4.3,1,0,0,9/20/2024,0.32272,0.92489,0.07991,-0.01703,0.00779,0.01455
Historical Options,success,ET241101P00014000,ET,11/1/2024,14,put,0,0.01,0,0,0.18,51,0,0,9/20/2024,0.22455,-0.02132,0.04143,-0.00257,0.00281,-0.00041
Historical Options,success,ET241101C00014500,ET,11/1/2024,14.5,call,1.92,1.44,0.06,967,2.81,1,0,1,9/20/2024,0.03917,1,0,-0.00696,0,0.01659
Historical Options,success,ET241101P00014500,ET,11/1/2024,14.5,put,0,0.3,0.02,21,0.58,19,0,0,9/20/2024,0.45077,-0.20106,0.11338,-0.02851,0.01543,-0.00409
Historical Options,success,ET241101C00015000,ET,11/1/2024,15,call,1.36,1.56,0.61,1,2.51,1,0,11,9/20/2024,0.35671,0.77109,0.15449,-0.03108,0.01664,0.01258
Historical Options,success,ET241101P00015000,ET,11/1/2024,15,put,0,0.06,0.05,2,0.07,1,0,13,9/20/2024,0.20275,-0.10857,0.16718,-0.00814,0.01024,-0.00209
Historical Options,success,ET241101C00015500,ET,11/1/2024,15.5,call,0.73,1.17,0.64,90,1.7,20,0,1,9/20/2024,0.33156,0.69089,0.19338,-0.03274,0.01936,0.01153
Historical Options,success,ET241101P00015500,ET,11/1/2024,15.5,put,0,0.39,0.07,3,0.71,19,0,0,9/20/2024,0.33461,-0.31035,0.19195,-0.02559,0.0194,-0.00623
Historical Options,success,ET241101C00016000,ET,11/1/2024,16,call,0.48,0.33,0.11,20,0.55,231,55,285,9/20/2024,0.06495,0.7959,0.79392,-0.01046,0.01557,0.01446
Historical Options,success,ET241101P00016000,ET,11/1/2024,16,put,0.24,0.22,0.21,12,0.24,20,20,203,9/20/2024,0.15901,-0.3593,0.42787,-0.01128,0.02055,-0.00695
Historical Options,success,ET241101C00016500,ET,11/1/2024,16.5,call,0.2,0.17,0.14,10,0.2,30,35,681,9/20/2024,0.11831,0.3826,0.58687,-0.01369,0.02097,0.00694
Historical Options,success,ET241101P00016500,ET,11/1/2024,16.5,put,0,0.73,0.21,20,1.26,22,0,11,9/20/2024,0.28111,-0.53445,0.25729,-0.02214,0.02184,-0.0108
Historical Options,success,ET241101C00017000,ET,11/1/2024,17,call,0.08,0.07,0.03,6,0.1,1,2,26,9/20/2024,0.1337,0.17942,0.35641,-0.00973,0.01439,0.00326
Historical Options,success,ET241101P00017000,ET,11/1/2024,17,put,0,1.74,0.57,11,2.92,7,0,0,9/20/2024,0.60747,-0.54138,0.11886,-0.05248,0.02181,-0.01209
Historical Options,success,ET241101C00017500,ET,11/1/2024,17.5,call,0.05,0.13,0.01,30,0.25,94,0,1,9/20/2024,0.23187,0.19177,0.21418,-0.01655,0.015,0.00343
Historical Options,success,ET241101P00017500,ET,11/1/2024,17.5,put,0,1.96,1.1,11,2.82,10,0,0,9/20/2024,0.55915,-0.61134,0.12474,-0.04545,0.02106,-0.01365
Historical Options,success,ET241101C00018000,ET,11/1/2024,18,call,0,0.01,0,0,0.03,6,0,0,9/20/2024,0.15519,0.03078,0.0815,-0.00281,0.00382,0.00056
Historical Options,success,ET241101P00018000,ET,11/1/2024,18,put,0,2.3,0.7,40,3.9,11,0,0,9/20/2024,0.5532,-0.66931,0.11923,-0.04153,0.01992,-0.01512
Historical Options,success,ET241101C00018500,ET,11/1/2024,18.5,call,0,0.01,0,0,0.96,554,0,0,9/20/2024,0.18965,0.02588,0.05773,-0.00292,0.00331,0.00047
Historical Options,success,ET241101P00018500,ET,11/1/2024,18.5,put,0,2.81,1.22,40,4.4,1,0,0,9/20/2024,0.62348,-0.68995,0.10298,-0.04577,0.01939,-0.01609
Historical Options,success,ET241101C00019000,ET,11/1/2024,19,call,0.06,0.32,0.01,15,0.62,344,23,146,9/20/2024,0.51677,0.21473,0.10282,-0.03755,0.01605,0.00363
Historical Options,success,ET241101P00019000,ET,11/1/2024,19,put,0,3.3,1.7,40,4.9,1,0,0,9/20/2024,0.67896,-0.70984,0.09177,-0.04836,0.01882,-0.01703
Historical Options,success,ET241101C00019500,ET,11/1/2024,19.5,call,0.03,0.01,0,0,0.75,265,0,297,9/20/2024,0.25321,0.02014,0.035,-0.0031,0.00268,0.00036
Historical Options,success,ET241101P00019500,ET,11/1/2024,19.5,put,0,3.77,2.19,40,5.35,10,0,0,9/20/2024,0.71951,-0.73066,0.08352,-0.0492,0.01815,-0.01796
Historical Options,success,ET241101C00020000,ET,11/1/2024,20,call,0.02,0.01,0,0,1,582,0,10,9/20/2024,0.28278,0.01827,0.02885,-0.00317,0.00246,0.00033
Historical Options,success,ET241101P00020000,ET,11/1/2024,20,put,0,4.27,2.63,40,5.9,2,0,0,9/20/2024,0.77317,-0.74251,0.07596,-0.05171,0.01774,-0.01875
Historical Options,success,ET241101C00020500,ET,11/1/2024,20.5,call,0.01,0.01,0,0,1,538,0,1,9/20/2024,0.31129,0.01684,0.02444,-0.00323,0.0023,0.0003
Historical Options,success,ET241101P00020500,ET,11/1/2024,20.5,put,0,4.45,2.5,10,6.4,11,0,0,9/20/2024,0.6189,-0.83888,0.07187,-0.02741,0.01343,-0.02076
Historical Options,success,ET241101C00021000,ET,11/1/2024,21,call,0.02,0.01,0,0,0.75,504,0,2,9/20/2024,0.33857,0.01563,0.02109,-0.00329,0.00216,0.00028
Historical Options,success,ET241101P00021000,ET,11/1/2024,21,put,0,5,3.1,40,6.9,11,0,0,9/20/2024,0.69969,-0.82927,0.06599,-0.03349,0.01394,-0.02121
Historical Options,success,ET241101C00021500,ET,11/1/2024,21.5,call,0,0.01,0,0,1,365,0,0,9/20/2024,0.3651,0.01468,0.01853,-0.00335,0.00204,0.00026
Historical Options,success,ET241101P00021500,ET,11/1/2024,21.5,put,0,5.45,3.5,40,7.4,11,0,0,9/20/2024,0.70472,-0.85112,0.05991,-0.02975,0.01275,-0.02214
Historical Options,success,ET241101C00022500,ET,11/1/2024,22.5,call,0,0.01,0,0,1,335,0,0,9/20/2024,0.41525,0.01313,0.0148,-0.00345,0.00186,0.00023
Historical Options,success,ET241101P00022500,ET,11/1/2024,22.5,put,0,6.43,4.45,40,8.4,11,0,0,9/20/2024,0.76783,-0.86643,0.05108,-0.02963,0.01184,-0.02355
Historical Options,success,ET241101C00025000,ET,11/1/2024,25,call,0,0.01,0,0,1,510,0,0,9/20/2024,0.52805,0.01068,0.00973,-0.00364,0.00155,0.00019
Historical Options,success,ET241101P00025000,ET,11/1/2024,25,put,0,8.85,6.8,40,10.9,11,0,0,9/20/2024,0.866,-0.90509,0.03549,-0.02357,0.00928,-0.02706
Historical Options,success,ET241101C00030000,ET,11/1/2024,30,call,0,0.01,0,0,0.97,594,0,0,9/20/2024,0.71463,0.00825,0.00573,-0.0039,0.00124,0.00014
Historical Options,success,ET241101P00030000,ET,11/1/2024,30,put,0,13.9,11.9,40,15.9,10,0,0,9/20/2024,1.20837,-0.90056,0.02632,-0.03667,0.0096,-0.03278
Historical Options,success,ET241115C00008000,ET,11/15/2024,8,call,0,8.4,6.8,40,10,30,0,0,9/20/2024,1.1881,0.9612,0.01115,-0.02412,0.00533,0.011
Historical Options,success,ET241115P00008000,ET,11/15/2024,8,put,0,0.01,0,0,1,221,0,0,9/20/2024,0.76737,-0.00583,0.0034,-0.00258,0.00105,-0.00016
Historical Options,success,ET241115C00009000,ET,11/15/2024,9,call,0,7.42,5.9,40,8.95,30,0,0,9/20/2024,1.0384,0.95221,0.0151,-0.02523,0.00631,0.01228
Historical Options,success,ET241115P00009000,ET,11/15/2024,9,put,0,0.01,0,0,1,213,0,0,9/20/2024,0.6503,-0.00687,0.00464,-0.00252,0.00122,-0.00019
Historical Options,success,ET241115C00010000,ET,11/15/2024,10,call,0,6.22,4.45,45,8,31,0,0,9/20/2024,0.10776,1,0,-0.00479,0,0.01523
Historical Options,success,ET241115P00010000,ET,11/15/2024,10,put,0,0.01,0,0,1,215,0,0,9/20/2024,0.54482,-0.00815,0.00645,-0.00244,0.00141,-0.00022
Historical Options,success,ET241115C00011000,ET,11/15/2024,11,call,0,5.25,4.2,40,6.3,20,0,0,9/20/2024,0.09038,1,0,-0.00527,0,0.01675
Historical Options,success,ET241115P00011000,ET,11/15/2024,11,put,0,0.01,0,0,0.75,227,0,0,9/20/2024,0.44863,-0.00982,0.00922,-0.00235,0.00167,-0.00026
Historical Options,success,ET241115C00012000,ET,11/15/2024,12,call,0,4.62,3.2,70,6.05,50,0,0,9/20/2024,0.76814,0.8795,0.04116,-0.03652,0.01273,0.01477
Historical Options,success,ET241115P00012000,ET,11/15/2024,12,put,0,0.01,0,0,1,235,0,0,9/20/2024,0.35961,-0.01211,0.0138,-0.00224,0.002,-0.00032
Historical Options,success,ET241115C00013000,ET,11/15/2024,13,call,0,3.57,2.84,40,4.3,33,0,0,9/20/2024,0.58156,0.86704,0.05822,-0.0309,0.01363,0.01607
Historical Options,success,ET241115P00013000,ET,11/15/2024,13,put,0,0.01,0,0,0.69,147,0,0,9/20/2024,0.27608,-0.01548,0.02221,-0.0021,0.00247,-0.0004
Historical Options,success,ET241115C00014000,ET,11/15/2024,14,call,0,3.05,1.8,71,4.3,1,0,0,9/20/2024,0.70472,0.75604,0.07014,-0.05015,0.0199,0.01411
Historical Options,success,ET241115P00014000,ET,11/15/2024,14,put,0,0.05,0.02,42,0.07,42,0,0,9/20/2024,0.26754,-0.06477,0.07449,-0.00647,0.00802,-0.00169
Historical Options,success,ET241115C00015000,ET,11/15/2024,15,call,1.33,1.83,0.27,398,3.4,53,8,0,9/20/2024,0.43171,0.72022,0.12283,-0.03479,0.02135,0.01509
Historical Options,success,ET241115P00015000,ET,11/15/2024,15,put,0.12,0.01,0,0,0.18,17,47,11,9/20/2024,0.11892,-0.03328,0.09824,-0.00156,0.0047,-0.00084
Historical Options,success,ET241115C00016000,ET,11/15/2024,16,call,0.52,0.52,0.48,104,0.57,3,718,2,9/20/2024,0.13462,0.65634,0.4307,-0.01513,0.02334,0.01552
Historical Options,success,ET241115P00016000,ET,11/15/2024,16,put,0.49,0.47,0.4,10,0.54,26,306,11,9/20/2024,0.24589,-0.39972,0.24756,-0.01629,0.02451,-0.01066
Historical Options,success,ET241115C00017000,ET,11/15/2024,17,call,0.12,0.13,0.11,5,0.15,5,2775,0,9/20/2024,0.14498,0.24512,0.3418,-0.01128,0.01995,0.00589
Historical Options,success,ET241115P00017000,ET,11/15/2024,17,put,0,0.99,0.41,40,1.58,39,0,0,9/20/2024,0.22943,-0.65872,0.25204,-0.01178,0.02328,-0.01789
Historical Options,success,ET241115C00018000,ET,11/15/2024,18,call,0.03,0.03,0.01,10,0.05,564,33,0,9/20/2024,0.16373,0.06743,0.12555,-0.00493,0.00828,0.00163
Historical Options,success,ET241115P00018000,ET,11/15/2024,18,put,0,2.09,1.53,85,2.65,64,0,0,9/20/2024,0.39635,-0.70997,0.13611,-0.02149,0.02172,-0.02085
Historical Options,success,ET241115C00019000,ET,11/15/2024,19,call,0.03,0.01,0,0,0.23,55,20,0,9/20/2024,0.19041,0.0227,0.0446,-0.00229,0.00342,0.00055
Historical Options,success,ET241115P00019000,ET,11/15/2024,19,put,0,2.85,1.81,67,3.9,40,0,0,9/20/2024,0.36906,-0.83629,0.10546,-0.01093,0.01567,-0.02516
Historical Options,success,ET241115C00020000,ET,11/15/2024,20,call,0,0.01,0,0,0.26,105,0,0,9/20/2024,0.243,0.01838,0.02922,-0.0024,0.00286,0.00044
Historical Options,success,ET241115P00020000,ET,11/15/2024,20,put,0,4.38,3.95,12,4.8,24,0,0,9/20/2024,0.73597,-0.71264,0.07298,-0.04418,0.02163,-0.02443
Historical Options,success,ET241115C00021000,ET,11/15/2024,21,call,0,0.01,0,0,1,246,0,0,9/20/2024,0.29147,0.01574,0.02133,-0.0025,0.0025,0.00038
Historical Options,success,ET241115P00021000,ET,11/15/2024,21,put,0,4.45,2.99,39,5.9,51,0,0,9/20/2024,0.08343,-1,0,0.01007,0,-0.03198
Historical Options,success,ET241115C00022000,ET,11/15/2024,22,call,0,0.01,0,0,1,223,0,0,9/20/2024,0.33644,0.0139,0.01661,-0.00257,0.00225,0.00033
Historical Options,success,ET241115P00022000,ET,11/15/2024,22,put,0,5.92,4,81,7.85,50,0,0,9/20/2024,0.65,-0.85213,0.05599,-0.02152,0.01465,-0.03026
Historical Options,success,ET241115C00023000,ET,11/15/2024,23,call,0,0.01,0,0,1,223,0,0,9/20/2024,0.37851,0.01255,0.01352,-0.00264,0.00206,0.0003
Historical Options,success,ET241115P00023000,ET,11/15/2024,23,put,0,7.12,6.9,20,7.35,20,0,0,9/20/2024,0.84481,-0.80821,0.05091,-0.03792,0.01732,-0.03101
